Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
191.66667,10.402991,200.0,177.0,191.66666666666666,146.57143,17.96709,174.0,124.0,146.57142857142858,-0.04245031252503395,57091,6.099225997924805,,53
151.0,5.656854,159.0,147.0,151.0,174.5,19.440079,200.0,150.0,174.5,-0.01753326877951622,58138,6.202447175979614,,54
173.66667,19.136934,191.0,147.0,173.66666666666666,162.85715,27.041916,200.0,127.0,162.85714285714286,-0.011999357491731644,59278,6.316205978393555,,55
200.0,0.0,200.0,200.0,200.0,182.5,22.058634,200.0,144.0,182.5,-0.03227918595075607,60373,6.419013738632202,,56
181.0,19.026299,200.0,155.0,181.0,179.5,15.819292,200.0,154.0,179.5,0.01092226430773735,61450,6.530011892318726,,57
193.0,7.8740077,200.0,182.0,193.0,186.5,19.864122,200.0,150.0,186.5,-0.006224284414201975,62569,6.646205902099609,,58
194.66667,3.8586123,200.0,191.0,194.66666666666666,194.5,8.20061,200.0,179.0,194.5,-0.007805560249835253,63736,6.766148090362549,,59
190.66667,13.1993265,200.0,172.0,190.66666666666666,200.0,0.0,200.0,200.0,200.0,0.02405577152967453,64736,6.8768229484558105,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0040142773650586605,65736,6.973613023757935,,61
164.66667,5.436502,169.0,157.0,164.66666666666666,171.0,23.280893,200.0,142.0,171.0,-0.029443778097629547,66762,7.077585935592651,,62
168.0,23.151674,200.0,146.0,168.0,178.83333,16.905785,200.0,152.0,178.83333333333334,-0.020927507430315018,67835,7.186124086380005,,63
139.66667,15.69147,157.0,119.0,139.66666666666666,186.83333,11.156713,200.0,171.0,186.83333333333334,-0.004785544704645872,68956,7.293114185333252,,64
137.33333,5.9066815,142.0,129.0,137.33333333333334,166.14285,21.31015,200.0,139.0,166.14285714285714,-0.023241663351655006,70119,7.401028156280518,,65
137.33333,5.7927155,145.0,131.0,137.33333333333334,138.0,17.175564,167.0,116.0,138.0,-0.03263385221362114,71223,7.505513906478882,,66
155.66667,7.039571,165.0,148.0,155.66666666666666,143.28572,25.381176,200.0,116.0,143.28571428571428,-0.03992472216486931,72226,7.607918977737427,,67
136.0,9.082951,150.0,127.0,136.0,142.25,18.444172,178.0,120.0,142.25,-0.03838280960917473,73364,7.722587823867798,,68
136.25,11.4537115,152.0,120.0,136.25,147.0,25.93398,200.0,115.0,147.0,-0.033231742680072784,74393,7.8305017948150635,,69
150.33333,14.613541,170.0,135.0,150.33333333333334,136.5,13.892444,160.0,120.0,136.5,-0.026035962626338005,75485,7.936022996902466,,70
133.33333,10.338709,147.0,122.0,133.33333333333334,138.875,13.806135,160.0,121.0,138.875,-0.007259962148964405,76596,8.040642976760864,,71
133.66667,3.2998316,138.0,130.0,133.66666666666666,130.5,9.367497,149.0,118.0,130.5,-0.013756103813648224,77640,8.140315771102905,,72
127.5,10.161201,145.0,120.0,127.5,151.28572,15.134769,181.0,135.0,151.28571428571428,-0.030471445992588997,78699,8.24783205986023,,73
145.33333,1.8856181,148.0,144.0,145.33333333333334,135.75,12.183493,152.0,116.0,135.75,-0.027671417221426964,79785,8.35208797454834,,74
164.0,14.3527,177.0,144.0,164.0,145.28572,13.360006,172.0,132.0,145.28571428571428,-0.015372714027762413,80802,8.454872131347656,,75
143.66667,9.741093,157.0,134.0,143.66666666666666,142.25,22.966007,200.0,125.0,142.25,-0.011789726093411446,81940,8.563370943069458,,76
152.66667,17.613127,168.0,128.0,152.66666666666666,153.28572,12.936265,177.0,136.0,153.28571428571428,-0.02158818207681179,83013,8.668909072875977,,77
146.33333,11.025224,160.0,133.0,146.33333333333334,150.28572,21.578522,187.0,120.0,150.28571428571428,-0.034515973180532455,84065,8.771816968917847,,78
154.33333,9.46338,165.0,142.0,154.33333333333334,136.75,10.89438,153.0,119.0,136.75,-0.023337623104453087,85159,8.878544807434082,,79
139.0,18.402899,165.0,125.0,139.0,147.57143,16.02549,173.0,130.0,147.57142857142858,-0.009105677716434002,86192,8.978599786758423,,80
141.33333,10.530379,152.0,127.0,141.33333333333334,138.875,7.149082,150.0,125.0,138.875,-0.021740932017564774,87303,9.094908952713013,,81
153.0,14.899665,174.0,141.0,153.0,143.375,16.552473,161.0,116.0,143.375,-0.034089457243680954,88450,9.205874919891357,,82
176.33333,18.571184,195.0,151.0,176.33333333333334,154.85715,11.921512,177.0,140.0,154.85714285714286,-0.015038331970572472,89534,9.316996097564697,,83
182.0,13.140269,199.0,167.0,182.0,172.5,14.874475,200.0,156.0,172.5,-0.016775675117969513,90569,9.425841808319092,,84
200.0,0.0,200.0,200.0,200.0,188.83333,13.776993,200.0,161.0,188.83333333333334,-0.026018045842647552,91702,9.531501054763794,,85
194.0,1.6329932,196.0,192.0,194.0,185.66667,17.03591,200.0,158.0,185.66666666666666,0.004310609772801399,92816,9.648216009140015,,86
200.0,0.0,200.0,200.0,200.0,192.66667,10.514541,200.0,173.0,192.66666666666666,-0.006078729871660471,93972,9.756652116775513,,87
193.66667,8.956686,200.0,181.0,193.66666666666666,200.0,0.0,200.0,200.0,200.0,0.01210489310324192,94972,9.886033773422241,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005254554562270641,95972,9.982740879058838,,89
191.66667,6.01849,200.0,186.0,191.66666666666666,200.0,0.0,200.0,200.0,200.0,0.017197711393237114,96972,10.090521097183228,,90
200.0,0.0,200.0,200.0,200.0,195.33333,10.434984,200.0,172.0,195.33333333333334,-0.03086707554757595,98144,10.198693752288818,,91
184.33333,3.2998316,189.0,182.0,184.33333333333334,193.16667,12.415269,200.0,166.0,193.16666666666666,0.0036272520665079355,99303,10.315959930419922,,92
174.66667,13.072448,191.0,159.0,174.66666666666666,189.5,11.557825,200.0,169.0,189.5,-0.014325166121125221,100440,10.430603981018066,,93
182.66667,13.523643,200.0,167.0,182.66666666666666,191.0,12.529964,200.0,168.0,191.0,-0.008022308349609375,101586,10.54644513130188,,94
193.66667,8.956686,200.0,181.0,193.66666666666666,198.66667,2.9814239,200.0,192.0,198.66666666666666,0.002915462711825967,102778,10.66764211654663,,95
192.66667,10.3709,200.0,178.0,192.66666666666666,188.0,13.5769415,200.0,165.0,188.0,-0.024606458842754364,103906,10.78427791595459,,96
181.0,18.402899,195.0,155.0,181.0,195.66667,6.155395,200.0,186.0,195.66666666666666,-0.00042011140612885356,105080,10.901733875274658,,97
180.0,20.396078,200.0,152.0,180.0,185.16667,11.710632,200.0,169.0,185.16666666666666,-0.019611451774835587,106191,11.014684915542603,,98
181.33333,13.816254,200.0,167.0,181.33333333333334,182.66667,14.567849,200.0,153.0,182.66666666666666,-0.030402781441807747,107287,11.12754511833191,,99
========================================================================================

========================================================================================
Experiment: CartPole-v0_cartpole_lb_sd1_20260225_144441
Logged at: 2026-02-25T14:45:14
Config: {"baseline_gradient_steps": 5, "baseline_learning_rate": 0.005, "batch_size": 4000, "discount": 1.0, "env_name": "CartPole-v0", "ep_len": null, "eval_batch_size": 400, "exp_name": "cartpole_lb", "gae_lambda": null, "layer_size": 64, "learning_rate": 0.005, "n_iter": 100, "n_layers": 2, "no_gpu": false, "normalize_advantages": false, "save_dir": "/Users/sreeramranga/Documents/GitHub/cs185-hw-sp26/hw2/exp/CartPole-v0_cartpole_lb_sd1_20260225_144441", "scalar_log_freq": 1, "seed": 1, "use_baseline": false, "use_reward_to_go": false, "video_log_freq": -1, "which_gpu": 0}
----------------------------------------------------------------------------------------
Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
28.375,19.335443,92.0,11.0,28.375,23.432749,12.704923,86.0,8.0,23.432748538011698,20.894845962524414,4007,0.36530303955078125,23.432749,0
47.11111,33.58718,135.0,19.0,47.111111111111114,31.085272,16.282883,94.0,10.0,31.085271317829456,26.489709854125977,8017,0.9245479106903076,,1
43.9,22.620565,97.0,17.0,43.9,40.13,24.207706,141.0,11.0,40.13,35.63724899291992,12030,1.223418951034546,,2
57.57143,25.189892,104.0,22.0,57.57142857142857,44.153847,20.888466,130.0,14.0,44.15384615384615,33.9893913269043,16048,1.5249600410461426,,3
85.2,31.390444,142.0,46.0,85.2,59.9403,28.358515,130.0,17.0,59.940298507462686,44.93196105957031,20064,1.8595621585845947,,4
50.555557,18.72082,90.0,31.0,50.55555555555556,65.269844,27.089626,127.0,16.0,65.26984126984127,45.30291748046875,24176,2.166520833969116,,5
80.8,39.66056,159.0,49.0,80.8,64.53226,32.356243,200.0,19.0,64.53225806451613,46.98384475708008,28177,2.4665980339050293,,6
70.0,22.759613,108.0,37.0,70.0,64.854836,34.235355,178.0,26.0,64.85483870967742,46.930908203125,32198,2.7674520015716553,,7
94.6,57.77404,200.0,39.0,94.6,80.74,39.14527,200.0,29.0,80.74,56.0020866394043,36235,3.0708391666412354,,8
64.14286,26.378717,109.0,27.0,64.14285714285714,100.625,45.4641,200.0,34.0,100.625,67.19696807861328,40260,3.4212281703948975,,9
97.2,36.1519,156.0,55.0,97.2,83.708336,41.235584,200.0,26.0,83.70833333333333,56.875545501708984,44278,3.725858211517334,,10
111.8,39.37207,161.0,52.0,111.8,101.34146,36.83027,200.0,43.0,101.34146341463415,62.8714599609375,48433,4.042047023773193,,11
106.5,16.46967,127.0,81.0,106.5,119.20588,42.461594,200.0,64.0,119.20588235294117,72.66931915283203,52486,4.342394828796387,,12
188.33333,16.499157,200.0,165.0,188.33333333333334,140.7931,44.336006,200.0,49.0,140.79310344827587,82.2146987915039,56569,4.654397964477539,,13
172.66667,19.601587,200.0,155.0,172.66666666666666,151.96297,37.2951,200.0,80.0,151.96296296296296,85.10330200195312,60672,4.963963985443115,,14
200.0,0.0,200.0,200.0,200.0,164.16,46.16118,200.0,62.0,164.16,93.06423950195312,64776,5.265592098236084,,15
200.0,0.0,200.0,200.0,200.0,174.47826,30.720154,200.0,111.0,174.47826086956522,92.17304229736328,68789,5.561403036117554,,16
161.0,38.841557,200.0,108.0,161.0,152.07408,32.48011,200.0,56.0,152.07407407407408,82.62554168701172,72895,5.8682050704956055,,17
161.33333,20.885933,188.0,137.0,161.33333333333334,150.66667,33.874496,200.0,75.0,150.66666666666666,81.9168472290039,76963,6.172297954559326,,18
146.0,35.69314,195.0,111.0,146.0,149.66667,33.91165,200.0,104.0,149.66666666666666,80.63076782226562,81004,6.4739978313446045,,19
183.66667,11.614168,200.0,174.0,183.66666666666666,166.83333,40.542847,200.0,42.0,166.83333333333334,90.36381530761719,85008,6.779659986495972,,20
200.0,0.0,200.0,200.0,200.0,182.36363,29.014956,200.0,78.0,182.36363636363637,95.3793716430664,89020,7.075176954269409,,21
179.33333,27.824848,200.0,140.0,179.33333333333334,170.91667,34.654144,200.0,80.0,170.91666666666666,91.45696258544922,93122,7.390002012252808,,22
149.0,37.47888,200.0,111.0,149.0,174.13043,36.387173,200.0,84.0,174.1304347826087,94.24383544921875,97127,7.688699007034302,,23
116.25,53.053627,171.0,44.0,116.25,141.24138,40.075497,200.0,87.0,141.24137931034483,80.1668472290039,101223,7.9947521686553955,,24
132.75,59.14125,200.0,38.0,132.75,131.41936,50.191746,200.0,42.0,131.41935483870967,78.85455322265625,105297,8.30669116973877,,25
152.33333,52.002136,200.0,80.0,152.33333333333334,108.62162,49.868126,200.0,34.0,108.62162162162163,69.2118911743164,109316,8.606749057769775,,26
126.25,76.27049,200.0,25.0,126.25,99.70731,54.099384,200.0,20.0,99.70731707317073,69.2650146484375,113404,8.91492509841919,,27
113.5,50.162235,200.0,77.0,113.5,97.7619,63.798347,200.0,14.0,97.76190476190476,74.85211944580078,117510,9.231241941452026,,28
146.0,58.946304,200.0,64.0,146.0,108.02631,63.118305,200.0,18.0,108.02631578947368,76.64289855957031,121615,9.536642074584961,,29
147.75,70.85328,200.0,26.0,147.75,125.125,65.09932,200.0,21.0,125.125,83.58633422851562,125619,9.84487509727478,,30
193.0,8.524474,200.0,181.0,193.0,135.53334,69.8521,200.0,20.0,135.53333333333333,89.2209243774414,129685,10.155384063720703,,31
114.5,63.943333,179.0,25.0,114.5,175.65218,42.14118,200.0,67.0,175.65217391304347,96.74250793457031,133725,10.45718789100647,,32
169.0,5.656854,173.0,161.0,169.0,161.24,59.612938,200.0,22.0,161.24,95.46976470947266,137756,10.76113486289978,,33
156.66667,8.37987,168.0,148.0,156.66666666666666,159.61539,39.72122,191.0,24.0,159.6153846153846,86.6362533569336,141906,11.070507049560547,,34
150.33333,7.586538,161.0,144.0,150.33333333333334,149.48148,25.87344,170.0,25.0,149.4814814814815,78.02442932128906,145942,11.371357917785645,,35
151.66667,6.5996633,159.0,143.0,151.66666666666666,157.26923,9.870537,182.0,140.0,157.26923076923077,80.35497283935547,150031,11.674887895584106,,36
163.33333,15.9652405,185.0,147.0,163.33333333333334,159.03847,11.663488,190.0,143.0,159.03846153846155,80.49835205078125,154166,11.985338926315308,,37
181.66667,3.2998316,184.0,177.0,181.66666666666666,172.29167,9.149131,196.0,159.0,172.29166666666666,85.71873474121094,158301,12.30098009109497,,38
179.66667,6.1282587,187.0,172.0,179.66666666666666,181.39131,9.545038,200.0,165.0,181.3913043478261,90.37872314453125,162473,12.61690902709961,,39
200.0,0.0,200.0,200.0,200.0,189.18182,10.23646,200.0,170.0,189.1818181818182,92.67169952392578,166635,12.923618078231812,,40
184.66667,12.657892,200.0,169.0,184.66666666666666,190.90475,10.239535,200.0,168.0,190.9047619047619,95.2074203491211,170644,13.228230953216553,,41
200.0,0.0,200.0,200.0,200.0,195.95238,5.5846405,200.0,182.0,195.95238095238096,95.85201263427734,174759,13.530586957931519,,42
200.0,0.0,200.0,200.0,200.0,195.33333,7.331168,200.0,177.0,195.33333333333334,95.50484466552734,178861,13.832888126373291,,43
191.66667,11.785113,200.0,175.0,191.66666666666666,195.42857,7.9795656,200.0,171.0,195.42857142857142,95.10052490234375,182965,14.145999908447266,,44
200.0,0.0,200.0,200.0,200.0,197.66667,5.3034873,200.0,180.0,197.66666666666666,96.38932037353516,187116,14.451840162277222,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,95.93592834472656,191116,14.74764609336853,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,100.35038757324219,195116,15.043568849563599,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,97.7430191040039,199116,15.338541030883789,,48
200.0,0.0,200.0,200.0,200.0,199.95238,0.21295884,200.0,199.0,199.95238095238096,99.10131072998047,203315,15.646830797195435,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,100.94767761230469,207315,15.942137956619263,,50
197.0,4.2426405,200.0,191.0,197.0,199.38095,2.1486695,200.0,190.0,199.38095238095238,102.46578216552734,211502,16.262562036514282,,51
194.0,4.3204937,200.0,190.0,194.0,196.61905,7.181166,200.0,177.0,196.61904761904762,100.80319213867188,215631,16.57745099067688,,52
200.0,0.0,200.0,200.0,200.0,197.38095,5.1683674,200.0,183.0,197.38095238095238,101.86978912353516,219776,16.88270902633667,,53
194.0,8.485281,200.0,182.0,194.0,196.71428,5.2476106,200.0,182.0,196.71428571428572,102.81535339355469,223907,17.228229999542236,,54
194.33333,5.436502,200.0,187.0,194.33333333333334,191.71428,9.2948675,200.0,168.0,191.71428571428572,101.32508850097656,227933,17.54087781906128,,55
183.66667,9.672413,191.0,170.0,183.66666666666666,189.90909,9.1597395,200.0,170.0,189.9090909090909,100.44658660888672,232111,17.896379947662354,,56
154.33333,4.784233,161.0,150.0,154.33333333333334,178.26086,12.735496,200.0,155.0,178.2608695652174,93.26874542236328,236211,18.245065927505493,,57
150.0,16.391054,173.0,136.0,150.0,163.0,10.12324,187.0,145.0,163.0,85.72681427001953,240286,18.550118923187256,,58
136.0,6.6833124,143.0,127.0,136.0,152.44444,8.736188,168.0,132.0,152.44444444444446,78.91848754882812,244402,18.852781057357788,,59
123.25,7.3950996,135.0,116.0,123.25,141.75862,12.979175,164.0,109.0,141.75862068965517,73.05863952636719,248513,19.160462856292725,,60
111.75,1.7853571,114.0,110.0,111.75,131.93549,13.087633,168.0,104.0,131.93548387096774,68.52049255371094,252603,19.462345123291016,,61
120.5,15.008331,141.0,99.0,120.5,122.606064,9.461051,138.0,100.0,122.60606060606061,62.655616760253906,256649,19.766139030456543,,62
117.0,6.670832,124.0,106.0,117.0,119.35294,10.110805,147.0,99.0,119.3529411764706,61.79854202270508,260707,20.066954135894775,,63
114.75,7.7257686,125.0,104.0,114.75,119.088234,10.525509,141.0,100.0,119.08823529411765,60.13971710205078,264756,20.369024991989136,,64
110.5,12.298374,131.0,100.0,110.5,115.942856,11.3715,137.0,91.0,115.94285714285714,58.60145950317383,268814,20.674320936203003,,65
113.5,13.238202,133.0,99.0,113.5,119.73529,11.136344,146.0,103.0,119.73529411764706,60.5468864440918,272885,20.976059913635254,,66
125.0,4.7434163,131.0,118.0,125.0,119.26471,10.41297,144.0,100.0,119.26470588235294,59.94675827026367,276940,21.280941009521484,,67
125.5,16.74067,150.0,106.0,125.5,122.0,10.236595,149.0,99.0,122.0,61.589866638183594,280966,21.58189105987549,,68
128.75,2.384848,132.0,126.0,128.75,133.86667,11.13473,157.0,114.0,133.86666666666667,66.74351501464844,284982,21.88271403312683,,69
136.0,7.788881,142.0,125.0,136.0,132.16129,10.445239,156.0,110.0,132.16129032258064,65.12106323242188,289079,22.182197093963623,,70
138.0,12.569805,151.0,121.0,138.0,138.65517,12.793522,172.0,116.0,138.6551724137931,69.76158142089844,293100,22.479065895080566,,71
151.66667,2.6246693,154.0,148.0,151.66666666666666,149.37038,14.7375765,197.0,125.0,149.37037037037038,74.52029418945312,297133,22.777277946472168,,72
160.33333,10.077478,174.0,150.0,160.33333333333334,153.18518,10.449303,174.0,132.0,153.1851851851852,75.18225860595703,301269,23.083549976348877,,73
185.0,4.5460606,191.0,180.0,185.0,163.24,13.0607195,200.0,142.0,163.24,81.2459716796875,305350,23.393677949905396,,74
192.0,3.5590262,195.0,187.0,192.0,184.31818,12.020387,200.0,162.0,184.3181818181818,91.03627014160156,309405,23.702412128448486,,75
200.0,0.0,200.0,200.0,200.0,196.90475,6.8930936,200.0,178.0,196.9047619047619,94.76432800292969,313540,24.004183053970337,,76
200.0,0.0,200.0,200.0,200.0,199.71428,1.2777529,200.0,194.0,199.71428571428572,96.13166046142578,317734,24.309923887252808,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,94.64933013916016,321734,24.602015018463135,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,95.31999969482422,325734,24.89640712738037,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,95.55421447753906,329734,25.189579010009766,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,94.52364349365234,333734,25.484076023101807,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,94.56636047363281,337734,25.777022123336792,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,95.02254486083984,341734,26.068926095962524,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,96.42740631103516,345734,26.36181092262268,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,97.21768951416016,349734,26.655213832855225,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,97.40729522705078,353734,26.948897123336792,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,96.854248046875,357734,27.242411136627197,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,98.83866882324219,361734,27.535860061645508,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,98.56998443603516,365734,27.839509963989258,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,99.40858459472656,369734,28.132917165756226,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,99.2611312866211,373734,28.42538809776306,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,100.57867431640625,377734,28.718754053115845,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,100.51811218261719,381734,29.011364936828613,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,100.9163818359375,385734,29.30438208580017,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,104.28477478027344,389734,29.600126028060913,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,105.02591705322266,393734,29.89379906654358,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,106.33329772949219,397734,30.186207056045532,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,105.69052124023438,401734,30.47891092300415,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,105.95218658447266,405734,30.772752046585083,,99
========================================================================================

========================================================================================
Experiment: CartPole-v0_cartpole_lb_rtg_sd1_20260225_144535
Logged at: 2026-02-25T14:46:12
Config: {"baseline_gradient_steps": 5, "baseline_learning_rate": 0.005, "batch_size": 4000, "discount": 1.0, "env_name": "CartPole-v0", "ep_len": null, "eval_batch_size": 400, "exp_name": "cartpole_lb_rtg", "gae_lambda": null, "layer_size": 64, "learning_rate": 0.005, "n_iter": 100, "n_layers": 2, "no_gpu": false, "normalize_advantages": false, "save_dir": "/Users/sreeramranga/Documents/GitHub/cs185-hw-sp26/hw2/exp/CartPole-v0_cartpole_lb_rtg_sd1_20260225_144535", "scalar_log_freq": 1, "seed": 1, "use_baseline": false, "use_reward_to_go": true, "video_log_freq": -1, "which_gpu": 0}
----------------------------------------------------------------------------------------
Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
40.7,24.924086,88.0,16.0,40.7,23.910715,12.741398,73.0,9.0,23.910714285714285,10.894021034240723,4017,0.3494071960449219,23.910715,0
41.5,20.239813,85.0,16.0,41.5,32.552845,17.018023,100.0,10.0,32.552845528455286,14.104132652282715,8021,0.9284319877624512,,1
55.0,21.189621,97.0,31.0,55.0,40.50505,21.321669,125.0,10.0,40.505050505050505,16.902393341064453,12031,1.2252209186553955,,2
60.625,34.554077,144.0,27.0,60.625,54.89041,23.467588,128.0,17.0,54.89041095890411,20.461517333984375,16038,1.5292930603027344,,3
68.666664,33.09414,127.0,22.0,68.66666666666667,55.833332,24.954403,134.0,15.0,55.833333333333336,20.4078369140625,20058,1.8271589279174805,,4
72.833336,21.090414,98.0,38.0,72.83333333333333,71.75,29.675777,157.0,23.0,71.75,24.730024337768555,24076,2.128934144973755,,5
84.8,31.694794,126.0,29.0,84.8,80.82,34.73712,198.0,29.0,80.82,27.03899574279785,28117,2.4250478744506836,,6
106.25,35.695763,158.0,58.0,106.25,91.181816,33.36116,200.0,42.0,91.18181818181819,28.21207618713379,32129,2.780845880508423,,7
101.25,58.58914,200.0,54.0,101.25,101.1,37.377666,200.0,52.0,101.1,31.213727951049805,36173,3.0896730422973633,,8
132.75,42.49338,200.0,83.0,132.75,128.71875,49.0078,200.0,37.0,128.71875,38.980411529541016,40292,3.4122021198272705,,9
183.0,15.253415,200.0,163.0,183.0,157.34616,44.587807,200.0,58.0,157.34615384615384,44.22770309448242,44383,3.7482941150665283,,10
149.75,35.583527,200.0,101.0,149.75,164.6,36.56665,200.0,65.0,164.6,43.634605407714844,48498,4.081135034561157,,11
181.66667,23.156473,200.0,149.0,181.66666666666666,161.03847,35.56844,200.0,107.0,161.03846153846155,42.486141204833984,52685,4.39766001701355,,12
189.0,15.556349,200.0,167.0,189.0,160.92,34.951305,200.0,101.0,160.92,41.97452926635742,56708,4.737584114074707,,13
200.0,0.0,200.0,200.0,200.0,186.81818,34.685123,200.0,70.0,186.8181818181818,46.95405960083008,60818,5.039156913757324,,14
193.66667,8.956686,200.0,181.0,193.66666666666666,188.90909,24.26728,200.0,106.0,188.9090909090909,46.9478759765625,64974,5.3761491775512695,,15
200.0,0.0,200.0,200.0,200.0,189.59091,24.386395,200.0,102.0,189.5909090909091,46.1566047668457,69145,5.6796581745147705,,16
200.0,0.0,200.0,200.0,200.0,194.19048,15.277182,200.0,141.0,194.1904761904762,46.959346771240234,73223,5.9782397747039795,,17
185.33333,10.498677,200.0,176.0,185.33333333333334,196.57143,10.572072,200.0,163.0,196.57142857142858,46.84747314453125,77351,6.288676023483276,,18
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.16047668457031,81351,6.580398082733154,,19
200.0,0.0,200.0,200.0,200.0,187.13637,31.431444,200.0,91.0,187.13636363636363,46.020145416259766,85468,6.8825719356536865,,20
200.0,0.0,200.0,200.0,200.0,185.40909,33.45235,200.0,98.0,185.4090909090909,46.93522644042969,89547,7.17943000793457,,21
200.0,0.0,200.0,200.0,200.0,194.14285,20.503859,200.0,107.0,194.14285714285714,47.09910202026367,93624,7.477808952331543,,22
183.33333,23.570227,200.0,150.0,183.33333333333334,200.0,0.0,200.0,200.0,200.0,48.42815017700195,97624,7.779993057250977,,23
200.0,0.0,200.0,200.0,200.0,194.38095,25.129143,200.0,82.0,194.38095238095238,49.25846862792969,101706,8.076158046722412,,24
162.0,5.0990195,169.0,157.0,162.0,182.54546,41.903275,200.0,29.0,182.54545454545453,48.265602111816406,105722,8.383394956588745,,25
110.5,49.545433,145.0,25.0,110.5,158.3077,27.77626,178.0,25.0,158.30769230769232,40.63774871826172,109838,8.71033000946045,,26
59.375,47.182987,122.0,18.0,59.375,100.625,54.40298,159.0,17.0,100.625,32.10806655883789,113863,9.040366888046265,,27
138.0,6.164414,146.0,131.0,138.0,104.871796,47.103367,145.0,16.0,104.87179487179488,31.05679702758789,117953,9.340718984603882,,28
127.75,5.018715,134.0,120.0,127.75,119.76471,31.971548,144.0,12.0,119.76470588235294,31.907182693481445,122025,9.64550495147705,,29
138.33333,11.785113,155.0,130.0,138.33333333333334,119.14706,34.49308,143.0,17.0,119.1470588235294,32.056461334228516,126076,9.9409499168396,,30
147.0,4.5460606,152.0,141.0,147.0,137.56667,6.8686895,154.0,125.0,137.56666666666666,33.76446533203125,130203,10.245167970657349,,31
147.0,4.9665546,151.0,140.0,147.0,147.5,8.364466,161.0,125.0,147.5,36.693397521972656,134333,10.54885482788086,,32
150.33333,4.4969125,156.0,145.0,150.33333333333334,149.74074,7.700854,162.0,135.0,149.74074074074073,37.620689392089844,138376,10.84801197052002,,33
152.33333,3.2998316,156.0,148.0,152.33333333333334,150.22223,7.5930443,171.0,138.0,150.22222222222223,38.35573959350586,142432,11.262805938720703,,34
150.0,1.6329932,152.0,148.0,150.0,145.82143,8.730299,162.0,129.0,145.82142857142858,36.8961181640625,146515,11.60291600227356,,35
141.66667,2.6246693,144.0,138.0,141.66666666666666,144.75,7.604627,161.0,131.0,144.75,36.55174255371094,150568,11.939074039459229,,36
